X (miles),Y (miles)
-647.1928442319694,2763.9401290677833
-657.1050033335398,2761.1867515395693
-657.1050033335398,2761.1867515395693
-657.1050033335398,2761.1867515395693
-659.8583808617539,2752.376137622593
-659.8583808617539,2752.376137622593
-659.8583808617539,2752.376137622593
-679.1312468660155,2746.869537904812
-696.2017991943245,2742.464250363655
-707.2153093071814,2735.8562996345886
-724.8361487945147,2723.1910736820987
-730.3429038509425,2713.2791475884987
-736.9510099186568,2716.032525116713
-740.2558396457522,2706.1205990231133
-747.9652967247519,2701.715311481956
-750.7186742529658,2695.658036258533
-754.0235039800612,2688.499410023823
-754.0235039800612,2688.499410023823
-754.0235039800612,2688.499410023823
-760.6316100477754,2685.195356989966
-760.6316100477754,2685.195356989966
-760.6316100477754,2685.195356989966
-761.734514445537,2696.208595260189
-768.3426205132514,2691.2526322133895
-773.8489872230602,2687.3979036738897
-773.8489872230602,2687.3979036738897
-773.8489872230602,2687.3979036738897
-773.8489872230602,2675.8339898980234
-773.8489872230602,2675.8339898980234
-773.8489872230602,2675.8339898980234
-777.7052691490358,2665.3714271334425
-777.7052691490358,2665.3714271334425
-777.7052691490358,2665.3714271334425
-783.2120242054636,2662.0673740995853
-783.2120242054636,2662.0673740995853
-783.2120242054636,2662.0673740995853
-783.2120242054636,2675.833912228699
-783.2120242054636,2675.833912228699
-783.2120242054636,2675.833912228699
-783.2120242054636,2681.8911874521223
-783.2120242054636,2681.8911874521223
-783.2120242054636,2681.8911874521223
-792.0224439491298,2678.0364589126225
-794.7758214773437,2673.0804958658227
-794.7758214773437,2673.0804958658227
-794.7758214773437,2673.0804958658227
-798.6321034033192,2678.587134418265
-798.6321034033192,2678.587134418265
-798.6321034033192,2678.587134418265
-798.6321034033192,2685.1950463126695
-798.6321034033192,2685.1950463126695
-798.6321034033192,2685.1950463126695
-806.3411721356998,2681.8909932788124
-809.0945496639138,2674.732405878765
-809.0945496639138,2674.732405878765
-809.0945496639138,2674.732405878765
-816.2529428906513,2669.225806160984
-816.2529428906513,2669.225806160984
-816.2529428906513,2669.225806160984
-818.454868219985,2660.4151922440083
-818.454868219985,2660.4151922440083
-818.454868219985,2660.4151922440083
-823.4109477707707,2665.371155290808
-821.209022441437,2673.080418196498
-837.1782237584606,2674.181769207784
-837.1782237584606,2664.269881948846
-849.843372041627,2663.1685309375603
-858.6541801319122,2663.1685309375603
-858.6541801319122,2663.1685309375603
-875.7247324602212,2651.604655996356
-879.5810143861967,2644.4460685963086
-887.2904714651964,2641.6926910680945
-887.2904714651964,2641.6926910680945
-887.2904714651964,2641.6926910680945
-897.2022422201484,2638.3886380342374
-897.2022422201484,2638.3886380342374
-897.2022422201484,2638.3886380342374
-920.3302251105284,2626.824763093033
-931.3433468767663,2603.14629887032
-940.1541549670513,2600.392921342106
-940.1541549670513,2600.392921342106
-940.1541549670513,2600.392921342106
-947.3125481937894,2594.8862827896637
-947.3125481937894,2594.8862827896637
-947.3125481937894,2594.8862827896637
-948.9630213242423,2578.9171203073024
-948.9630213242423,2578.9171203073024
-948.9630213242423,2578.9171203073024
-955.5711273919561,2571.2078574016123
-955.5711273919561,2571.2078574016123
-955.5711273919561,2571.2078574016123
-962.1788451130515,2572.309208412898
-973.742642384932,2565.7012576838315
-978.1480464300745,2559.0933069547646
-978.1480464300745,2559.0933069547646
-978.1480464300745,2559.0933069547646
-981.4528761571693,2565.150582178188
-981.4528761571693,2565.150582178188
-981.4528761571693,2565.150582178188
-991.9153224177638,2573.9611960951643
-996.3207264629064,2566.251933189474
-996.3207264629064,2566.251933189474
-996.3207264629064,2566.251933189474
-997.423630860668,2575.613183777431
-997.423630860668,2575.613183777431
-997.423630860668,2575.613183777431
-1007.8860771212626,2576.1638592830736
-1007.8860771212626,2576.1638592830736
-1007.8860771212626,2576.1638592830736
-1017.7982362228336,2565.701296518493
-1017.7982362228336,2565.701296518493
-1017.7982362228336,2565.701296518493
-1022.7539274270003,2559.0933457894266
-1022.7539274270003,2559.0933457894266
-1022.7539274270003,2559.0933457894266
-1030.463384506,2562.9480743289264
-1032.6653098353338,2560.745372306355
-1037.6210010395005,2551.934797224041
-1042.5770805902857,2543.6748588127084
-1042.5770805902857,2543.6748588127084
-1042.5770805902857,2543.6748588127084
-1050.836824828309,2540.3708057788513
-1050.836824828309,2540.3708057788513
-1050.836824828309,2540.3708057788513
-1050.2853726294284,2532.661542873161
-1050.2853726294284,2532.661542873161
-1050.2853726294284,2532.661542873161
-1061.298882742285,2527.705618661023
-1061.850334941166,2523.850890121523
-1064.0522602704996,2521.648188098952
-1066.8056377987136,2517.2429005577947
-1074.5150948777134,2518.8949270747235
-1082.7748391157368,2522.7496556142232
-1082.7748391157368,2522.7496556142232
-1082.7748391157368,2522.7496556142232
-1082.7748391157368,2517.243017061781
-1082.7748391157368,2517.243017061781
-1082.7748391157368,2517.243017061781
-1090.4842961947363,2511.736417344
-1094.889700239879,2516.141704885157
-1109.7575505456166,2515.0403538738715
-1109.7575505456166,2510.635066332714
-1118.01729478364,2513.9391193665715
-1127.3783900329493,2516.1418213891425
-1135.087847111949,2509.533870660076
-1141.1452776740202,2506.229817626219
-1151.6077239346148,2503.476440098005
-1157.1144789910431,2497.4191648745814
-1157.1144789910431,2497.4191648745814
-1157.1144789910431,2497.4191648745814
-1155.4640058605903,2491.9125651568006
-1155.4640058605903,2491.9125651568006
-1155.4640058605903,2491.9125651568006
-1167.5784786381134,2486.956602110001
-1173.085233694542,2480.3486513809344
-1173.085233694542,2480.3486513809344
-1173.085233694542,2480.3486513809344
-1171.9823292967803,2473.190063980887
-1171.9823292967803,2473.190063980887
-1171.9823292967803,2473.190063980887
-1175.2871590238751,2467.683425428444
-1175.2871590238751,2467.683425428444
-1175.2871590238751,2467.683425428444
-1189.6043338239697,2461.6261502050206
-1195.6617643860407,2450.6129119347975
-1197.8636897153744,2433.5423984411505
-1203.3704447718028,2423.6304723475505
-1203.3704447718028,2423.6304723475505
-1203.3704447718028,2423.6304723475505
-1201.71997164135,2445.6569488879977
-1201.71997164135,2445.6569488879977
-1201.71997164135,2445.6569488879977
-1202.2714238402307,2454.467562804974
-1202.2714238402307,2454.467562804974
-1202.2714238402307,2454.467562804974
-1191.2579137273738,2468.2341009340876
-1191.2579137273738,2468.2341009340876
-1191.2579137273738,2468.2341009340876
-1189.607440596921,2477.0446760164014
-1189.607440596921,2477.0446760164014
-1189.607440596921,2477.0446760164014
-1182.9997228758257,2483.1019512398248
-1182.9997228758257,2483.1019512398248
-1182.9997228758257,2483.1019512398248
-1182.4482706769447,2490.260577474534
-1182.4482706769447,2490.260577474534
-1182.4482706769447,2490.260577474534
-1177.4921911261597,2493.013955002748
-1177.4921911261597,2493.013955002748
-1177.4921911261597,2493.013955002748
-1179.1426642566125,2506.7804931318615
-1189.605110517207,2505.6791421205753
-1189.605110517207,2505.6791421205753
-1189.605110517207,2505.6791421205753
-1195.6625410792783,2512.837729520623
-1195.6625410792783,2512.837729520623
-1195.6625410792783,2512.837729520623
-1203.371998158278,2520.5469924263134
-1203.371998158278,2520.5469924263134
-1203.371998158278,2520.5469924263134
-1211.0810668906586,2526.053630978756
-1214.937348816634,2537.066869248979
-1219.8934283674193,2538.168220260265
-1214.937348816634,2551.9347583893787
-1215.488801015515,2565.1506210128496
-1215.488801015515,2565.1506210128496
-1215.488801015515,2565.1506210128496
-1213.838327885062,2575.6132226120917
-1213.838327885062,2575.6132226120917
-1213.838327885062,2575.6132226120917
-1208.3315728286336,2587.177097553296
-1208.3315728286336,2587.177097553296
-1208.3315728286336,2587.177097553296
-1197.3184510623958,2602.595623364676
-1187.4066803074438,2603.146298870319
-1184.6533027792298,2613.0582249639187
-1193.4637225228964,2621.8688000462325
-1185.203978284873,2625.7235285857323
-1184.1010738871114,2636.186091350313
-1187.4059036142062,2644.9966664326266
-1196.2163233578729,2647.199368455198
-1212.7362001805386,2648.3007194664838
-1216.0410299076334,2656.009982372174
-1216.0410299076334,2656.009982372174
-1216.0410299076334,2656.009982372174
-1233.1115822359423,2657.6620088891027
-1233.1115822359423,2657.6620088891027
-1233.1115822359423,2657.6620088891027
-1250.1821345642513,2649.4020704777695
-1252.9355120924652,2642.7941585833655
-1256.24034181956,2634.5342201720323
-1256.7917940184407,2625.723645089719
-1256.7917940184407,2625.723645089719
-1256.7917940184407,2625.723645089719
-1258.4422671488937,2619.6663310316335
-1258.4422671488937,2619.6663310316335
-1258.4422671488937,2619.6663310316335
-1251.2838739221556,2613.60905580821
-1241.9223903262273,2611.4063537856387
-1244.124315655561,2604.798403056572
-1244.124315655561,2604.798403056572
-1244.124315655561,2604.798403056572
-1250.1817462176323,2603.6970520452865
-1250.1817462176323,2603.6970520452865
-1250.1817462176323,2603.6970520452865
-1258.4414904556556,2598.1904134928436
-1263.397570006441,2602.5957010340007
-1272.2079897501073,2600.9436745170724
-1276.61339379525,2595.4370747992916
-1283.2211115163452,2602.595662199339
-1284.871584646798,2610.855600610672
-1284.871584646798,2610.855600610672
-1284.871584646798,2610.855600610672
-1278.8145424313461,2617.463551339739
-1278.8145424313461,2617.463551339739
-1278.8145424313461,2617.463551339739
-1278.8145424313461,2630.1287772922287
-1278.8145424313461,2630.1287772922287
-1278.8145424313461,2630.1287772922287
-1278.2630902324654,2641.142015562452
-1278.2630902324654,2641.142015562452
-1278.2630902324654,2641.142015562452
-1282.6684942776078,2646.09793977459
-1282.6684942776078,2646.09793977459
-1282.6684942776078,2646.09793977459
-1291.4789140212745,2651.6045783270324
-1304.6947378100836,2645.547303103609
-1306.3452109405364,2638.9393523745425
-1304.6947378100836,2626.2741264220526
-1304.6947378100836,2626.2741264220526
-1304.6947378100836,2626.2741264220526
-1309.1001418552262,2621.3181633752524
-1309.1001418552262,2621.3181633752524
-1309.1001418552262,2621.3181633752524
-1307.9972374574645,2637.287364692276
-1307.9972374574645,2637.287364692276
-1307.9972374574645,2637.287364692276
-1311.85351938344,2644.445990926985
-1311.85351938344,2644.445990926985
-1311.85351938344,2644.445990926985
-1320.1132636214634,2638.9393523745425
-1319.5618114225827,2631.2300894688524
-1319.5618114225827,2631.2300894688524
-1319.5618114225827,2631.2300894688524
-1321.7637367519162,2624.071502068805
-1321.7637367519162,2624.071502068805
-1321.7637367519162,2624.071502068805
-1328.37184281963,2637.8380401979184
-1328.37184281963,2637.8380401979184
-1342.138342114082,2626.2741264220517
-1345.4431718411768,2620.767526704271
-1347.0936449716296,2611.956912787295
-1353.7017510393434,2618.5648635163616
-1361.9614952773668,2617.463512505076
-1361.9614952773668,2617.463512505076
-1361.9614952773668,2617.463512505076
-1365.2663250044616,2603.6969743759623
-1365.2663250044616,2603.6969743759623
-1365.2663250044616,2603.6969743759623
-1379.0328242989133,2589.930436246849
-1379.0328242989133,2589.930436246849
-1379.0328242989133,2589.930436246849
-1388.9449834004843,2587.7277342242774
-1396.1033766272224,2581.119783495211
-1407.6671738991029,2581.6704590008535
-1415.9273064837453,2575.0625082717866
-1421.4340615401736,2571.207779732287
-1421.4340615401736,2571.207779732287
-1421.4340615401736,2571.207779732287
-1427.4911037556258,2567.353051192787
-1427.4911037556258,2567.353051192787
-1427.4911037556258,2567.353051192787
-1436.8525873515541,2569.005077709716
-1436.8525873515541,2555.789215086245
-1437.9554917493156,2546.4279644982876
-1439.0583961470772,2535.9653628990454
-1439.0583961470772,2535.9653628990454
-1439.0583961470772,2535.9653628990454
-1445.1158267091482,2549.731901028159
-1445.1158267091482,2549.731901028159
-1445.1158267091482,2549.731901028159
-1456.679623981029,2556.3398517572255
-1463.8384055543859,2548.6305888515353
-1468.7944851051711,2546.427886828964
-1473.1995008036947,2540.370572770879
-1473.7509530025754,2526.6040346417653
-1479.8083835646464,2517.7934595594515
-1479.8083835646464,2517.7934595594515
-1479.8083835646464,2517.7934595594515
-1474.301628508218,2527.1547101474084
-1474.301628508218,2527.1547101474084
-1474.301628508218,2527.1547101474084
-1479.8083835646464,2539.8199360998988
-1479.8083835646464,2539.8199360998988
-1479.8083835646464,2539.8199360998988
-1487.5174522970271,2544.7758991466985
-1487.5174522970271,2544.7758991466985
-1487.5174522970271,2544.7758991466985
-1501.283951591479,2544.225223641056
-1507.34138215355,2538.1679484176325
-1507.34138215355,2538.1679484176325
-1507.34138215355,2538.1679484176325
-1517.253152908502,2543.1239114644322
-1517.253152908502,2543.1239114644322
-1517.253152908502,2543.1239114644322
-1527.7159875157158,2543.674586970075
-1532.6716787198825,2543.674586970075
-1551.9449330707628,2539.2692994289177
-1540.931811304525,2531.009361017585
-1540.3803591056442,2523.300098111895
-1540.3803591056442,2523.300098111895
-1540.3803591056442,2523.300098111895
-1537.0755293785494,2519.4453695723946
-1537.0755293785494,2519.4453695723946
-1537.0755293785494,2519.4453695723946
-1526.6130831179548,2517.2426675498236
-1530.4693650439303,2507.3307802908857
-1530.4693650439303,2507.3307802908857
-1530.4693650439303,2507.3307802908857
-1552.4956085764054,2500.722829561819
-1552.4956085764054,2500.722829561819
-1552.4956085764054,2500.722829561819
-1538.7291092819537,2511.7360678320424
-1547.5395290256201,2516.1413553731995
-1553.0462840820487,2524.9519304555133
-1559.6543901497625,2531.0092056789367
-1559.6543901497625,2531.0092056789367
-1559.6543901497625,2531.0092056789367
-1568.464809893429,2537.0665197370217
-1568.464809893429,2537.0665197370217
-1568.464809893429,2537.0665197370217
-1569.0162620923097,2545.8770948193355
-1567.3657889618569,2553.035682219383
-1575.6259215464993,2554.1370332306687
-1588.8417453353084,2567.3528958541397
-1601.5068936184748,2570.1062733823537
-1611.4186643734267,2565.7009858411966
-1611.4186643734267,2565.7009858411966
-1611.4186643734267,2565.7009858411966
-1615.2749462994022,2571.207624393639
-1615.2749462994022,2571.207624393639
-1615.2749462994022,2571.207624393639
-1622.984403378402,2570.1062733823533
-1626.2892331054968,2567.903571359782
-1632.346663667568,2572.308858900939
